date,M0_YoY,M1_YoY,M2_YoY,CPI_YoY,PPI_YoY,PMI,M1_M2_scissors,M1_YoY_roll_mean,M1_YoY_roll_std,M2_YoY_roll_mean,M2_YoY_roll_std,M1_M2_scissors_roll_mean,M1_M2_scissors_roll_std,PPI_YoY_roll_mean,PPI_YoY_roll_std,CPI_YoY_roll_mean,CPI_YoY_roll_std
2025-10-31,10.6,6.2,8.2,0.2,-2.1,49.0,-1.9999999999999991,1.3972222222222221,4.213006128042162,9.158333333333333,2.1460095859191735,-7.76111111111111,3.050178240953666,-2.5277777777777777,1.0651924336169873,0.2833333333333333,0.6979562000174827
2025-11-30,10.6,4.9,8.0,0.7,-2.2,49.2,-3.0999999999999996,1.4083333333333332,4.225458554997336,9.058333333333334,2.1028382180825074,-7.6499999999999995,3.1859961438412525,-2.55,1.0470366346435418,0.23055555555555549,0.6246459314543935
2025-12-31,10.2,3.8,8.5,0.8,-1.9,50.1,-4.7,1.4166666666666667,4.232223326540609,8.936111111111112,2.0296590533919034,-7.519444444444446,3.2747361459202677,-2.575,1.0268885041716842,0.2055555555555555,0.5850247586674905
2026-01-31,2.7,4.9,9.0,0.2,-1.4,49.3,-4.1,1.4194444444444445,4.233797312406423,8.844444444444445,1.970271111793527,-7.425000000000001,3.306389917374264,-2.6083333333333334,0.9828166519898462,0.1777777777777777,0.5281293732795233
2026-02-28,14.1,5.9,9.0,1.3,-0.9,49.0,-3.0999999999999996,1.3694444444444445,4.1799398112170225,8.744444444444445,1.8626316934371847,-7.374999999999998,3.3435118406506854,-2.625,0.9559961147559809,0.12499999999999994,0.4129164564412359
2026-03-31,12.5,5.1,8.5,1.0,0.5,50.4,-3.4000000000000004,1.3722222222222225,4.183000366183612,8.636111111111113,1.7221502801153676,-7.263888888888889,3.4185337523378245,-2.611111111111111,0.9776875860278553,0.13333333333333328,0.4335896677735611
2026-04-30,12.2,5.0,8.6,1.2,2.8,50.3,-3.5999999999999996,1.3722222222222222,4.183000366183612,8.519444444444446,1.5749502385688596,-7.147222222222222,3.4778882025169042,-2.5277777777777777,1.1067613269899677,0.1416666666666666,0.44745311007330457
2026-05-31,11.9,5.5,8.6,1.2,3.9,50.0,-3.0999999999999996,1.3638888888888887,4.17524355339409,8.413888888888888,1.4279161195407455,-7.05,3.5278078988840202,-2.35,1.4037704330022727,0.17222222222222217,0.4808392134657242
2026-06-30,11.8,4.0,8.0,1.0,4.1,50.3,-4.0,1.386111111111111,4.195586305207487,8.330555555555556,1.320134072075191,-6.944444444444445,3.588747847245753,-2.113888888888889,1.6984283117513936,0.19999999999999996,0.5104619756371827
2026-07-31,11.6,4.0,7.7,0.5,3.5,49.2,-3.7,1.411111111111111,4.208751275804675,8.238888888888889,1.218729497181982,-6.8277777777777775,3.6149381430084935,-1.8500000000000003,1.8993984009981277,0.22777777777777772,0.5262324913197797
2026-08-31,11.2,4.1,7.5,0.8,3.8,49.8,-3.4000000000000004,1.4583333333333333,4.228500240713538,8.155555555555557,1.1460352635921316,-6.697222222222222,3.641309506295069,-1.6305555555555555,2.0469935367954877,0.24999999999999994,0.5201648090474938
